date,campaign_id,campaign_name,installs,d1_revenue,d7_revenue
2025-10-07,FB-100000,UA - Retargeting - Value | Android | US | Carousel,69,268.8,1265.78
2025-10-09,GG-200138,UAC - Value | iOS | APAC | Playables,164,623.92,3743.52
2025-10-09,GG-200139,UAC - Installs | iOS | EU | UGC,94,390.39,2139.34
2025-10-09,GG-200140,UAC - Value | iOS | LATAM | Playables,106,478.76,2790.69
2025-10-09,GG-200141,UAC - Installs | Android | EU | Carousel,148,654.19,2633.11
2025-10-09,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,46,127.2,351.2
2025-10-09,GG-200143,UAC - Installs | iOS | LATAM | UGC,121,335.41,1293.68
2025-10-09,GG-200144,UAC - Value | iOS | LATAM | Video,134,492.88,2333.29
2025-10-09,GG-200145,UAC - Installs | iOS | LATAM | Static,34,97.16,449.56
2025-10-09,GG-200146,UAC - Installs | Android | LATAM | Video,130,283.43,866.45
2025-10-09,GG-200147,Search - Non-Brand - Broad | iOS | LATAM | UGC,40,168.79,665.2
2025-10-09,GG-200148,UAC - Installs | Android | MENA | Carousel,79,188.6,965.07
2025-10-09,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,90,370.88,1609.62
2025-10-09,GG-200150,Search - Non-Brand - Broad | Android | US | Playables,137,502.37,2290.3
2025-10-09,GG-200151,UAC - Value | Android | US | Video,145,526.57,3159.42
2025-10-09,GG-200152,Search - Non-Brand - Broad | iOS | APAC | Video,15,45.28,121.67
2025-10-09,GG-200153,UAC - Value | Android | MENA | Static,94,268.61,1157.17
2025-10-09,GG-200154,UAC - Installs | iOS | APAC | Static,56,189.63,910.98
2025-10-09,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,25,69.0,320.85
2025-10-09,GG-200156,Search - Non-Brand - Broad | Android | MENA | Video,25,93.93,383.14
2025-10-09,GG-200157,UAC - Value | iOS | EU | Video,62,239.77,969.15
2025-10-09,GG-200158,Search - Brand - Exact | iOS | EU | Carousel,53,203.86,910.64
2025-10-09,GG-200159,Search - Brand - Exact | Android | LATAM | Playables,134,361.28,1160.79
2025-10-09,GG-200160,UAC - Value | iOS | LATAM | UGC,90,375.61,1505.07
2025-10-09,GG-200161,UAC - Installs | Android | MENA | UGC,26,58.38,205.38
2025-10-09,GG-200162,Search - Non-Brand - Broad | Android | US | Carousel,62,271.96,1012.24
2025-10-09,GG-200163,Search - Brand - Exact | iOS | LATAM | Static,9,35.58,121.54
2025-10-09,GG-200164,Search - Non-Brand - Broad | iOS | LATAM | Playables,68,181.49,684.4
2025-10-09,GG-200165,UAC - Value | Android | MENA | UGC,103,351.67,2110.02
2025-10-09,GG-200166,Search - Brand - Exact | iOS | US | UGC,70,266.08,741.3
2025-10-09,GG-200167,UAC - Installs | Android | EU | UGC,65,274.22,1286.37
2025-10-09,GG-200168,UAC - Value | Android | US | Carousel,62,242.88,1457.28
2025-10-09,GG-200169,UAC - Installs | Android | APAC | Carousel,198,716.7,3832.19
2025-10-09,GG-200170,Search - Brand - Exact | iOS | MENA | Playables,62,162.94,505.28
2025-10-09,GG-200171,Search - Brand - Exact | iOS | LATAM | Static,8,24.26,85.81
2025-10-09,GG-200172,Search - Non-Brand - Broad | Android | APAC | Carousel,70,202.57,752.34
2025-10-09,GG-200173,Search - Brand - Exact | iOS | MENA | Carousel,32,96.81,299.14
2025-10-09,GG-200174,Search - Non-Brand - Broad | iOS | LATAM | Playables,80,311.43,1225.48
2025-10-09,GG-200175,Search - Non-Brand - Broad | Android | EU | UGC,39,110.92,348.18
2025-10-09,GG-200176,UAC - Value | iOS | MENA | Carousel,110,558.27,3326.17
2025-10-09,GG-200177,Search - Non-Brand - Broad | iOS | MENA | Static,27,92.52,332.89
2025-10-09,GG-200178,UAC - Installs | Android | MENA | UGC,126,492.77,1661.13
2025-10-09,GG-200179,Search - Brand - Exact | Android | MENA | Video,75,187.24,857.0
2025-10-09,GG-200180,Search - Non-Brand - Broad | Android | MENA | Playables,47,121.18,475.15
2025-10-09,GG-200181,UAC - Value | Android | LATAM | Playables,68,298.87,1392.73
2025-10-09,GG-200182,UAC - Value | Android | EU | Playables,214,892.7,5356.2
2025-10-09,GG-200183,Search - Brand - Exact | Android | MENA | UGC,46,152.79,633.77
2025-10-09,GG-200184,UAC - Value | iOS | EU | Playables,77,438.63,1846.19
2025-10-09,GG-200185,UAC - Value | iOS | MENA | Video,69,293.86,1763.16
2025-10-09,GG-200186,UAC - Installs | iOS | US | UGC,64,299.05,1273.65
2025-10-09,GG-200187,Search - Brand - Exact | Android | EU | Playables,49,202.89,543.14
2025-10-09,GG-200188,Search - Brand - Exact | Android | APAC | Carousel,20,77.87,366.69
2025-10-09,GG-200189,Search - Brand - Exact | Android | US | UGC,40,177.8,610.57
2025-10-09,GG-200190,Search - Non-Brand - Broad | iOS | APAC | Static,45,141.32,588.74
2025-10-09,GG-200191,UAC - Value | iOS | LATAM | UGC,80,307.93,1542.11
2025-10-09,GG-200192,Search - Non-Brand - Broad | iOS | APAC | Video,70,212.86,620.06
2025-10-09,GG-200193,UAC - Value | iOS | US | Static,69,362.55,1974.45
2025-10-09,GG-200194,Search - Brand - Exact | Android | EU | Video,99,292.91,818.68
2025-10-09,GG-200195,UAC - Value | iOS | APAC | Playables,142,582.81,3051.59
2025-10-09,GG-200196,UAC - Value | iOS | EU | Static,100,419.83,2437.95
2025-10-09,GG-200197,Search - Non-Brand - Broad | iOS | EU | Carousel,37,170.56,712.09
2025-10-09,GG-200198,Search - Brand - Exact | Android | US | UGC,26,108.43,373.11
2025-10-09,GG-200199,Search - Brand - Exact | Android | EU | Video,110,333.44,1260.07
2025-10-09,GG-200200,Search - Brand - Exact | Android | APAC | Playables,44,170.14,672.05
2025-10-09,GG-200201,UAC - Value | Android | US | UGC,110,357.58,2145.48
2025-10-09,GG-200202,Search - Brand - Exact | Android | MENA | Static,103,214.47,769.95
2025-10-09,GG-200203,Search - Non-Brand - Broad | Android | MENA | Carousel,47,143.56,574.96
2025-10-09,GG-200204,UAC - Installs | iOS | MENA | Playables,93,253.51,1328.39
2025-10-09,GG-200205,Search - Non-Brand - Broad | Android | LATAM | Static,109,357.54,1039.73
2025-10-09,GG-200206,Search - Brand - Exact | iOS | LATAM | Carousel,45,112.54,333.79
2025-10-09,GG-200207,UAC - Value | Android | APAC | Playables,68,241.48,1436.56
2025-10-09,GG-200208,UAC - Installs | Android | LATAM | UGC,104,262.54,1192.19
2025-10-09,GG-200209,UAC - Installs | iOS | APAC | Static,62,188.93,938.79
2025-10-09,GG-200210,UAC - Value | iOS | EU | Playables,78,302.69,1600.93
2025-10-09,GG-200211,Search - Non-Brand - Broad | Android | EU | Carousel,107,276.46,1065.2
2025-10-09,GG-200212,UAC - Value | iOS | US | Playables,64,296.68,1493.49
2025-10-09,GG-200213,Search - Non-Brand - Broad | iOS | MENA | Playables,38,109.04,380.11
2025-10-09,GG-200214,Search - Non-Brand - Broad | iOS | EU | Carousel,42,184.71,730.34
2025-10-09,GG-200215,UAC - Installs | iOS | US | UGC,122,504.4,2381.78
2025-10-09,GG-200216,Search - Brand - Exact | Android | MENA | Static,102,229.32,650.58
2025-10-09,GG-200217,Search - Brand - Exact | iOS | APAC | Playables,59,264.87,825.33
2025-10-09,GG-200218,Search - Non-Brand - Broad | Android | EU | Playables,68,269.04,825.41
2025-10-09,GG-200219,UAC - Installs | iOS | EU | Carousel,84,322.77,1168.75
2025-10-09,GG-200220,Search - Brand - Exact | Android | EU | Static,53,172.67,434.96
2025-10-09,GG-200221,Search - Non-Brand - Broad | iOS | EU | Playables,28,100.73,496.4
2025-10-09,GG-200222,UAC - Installs | iOS | EU | Playables,158,759.36,3913.74
2025-10-09,GG-200223,UAC - Installs | iOS | APAC | UGC,113,380.99,1297.27
2025-10-09,GG-200224,UAC - Value | iOS | LATAM | Carousel,120,519.0,2113.89
2025-10-09,GG-200225,UAC - Installs | iOS | US | UGC,60,203.08,866.34
2025-10-09,GG-200226,UAC - Value | Android | LATAM | Carousel,58,203.73,881.54
2025-10-09,GG-200227,Search - Non-Brand - Broad | Android | MENA | Static,43,95.32,389.1
2025-10-09,GG-200228,UAC - Value | Android | LATAM | Playables,176,785.17,3373.09
2025-10-09,GG-200229,UAC - Installs | iOS | EU | Static,72,354.87,1489.03
2025-10-09,GG-200230,Search - Non-Brand - Broad | Android | APAC | Playables,17,36.69,117.48
2025-10-09,GG-200231,UAC - Installs | iOS | MENA | Carousel,159,656.77,2382.76
2025-10-09,GG-200232,Search - Non-Brand - Broad | iOS | APAC | UGC,118,320.57,1273.3
2025-10-09,GG-200233,UAC - Value | iOS | EU | Static,89,368.62,1547.47
2025-10-09,GG-200234,Search - Brand - Exact | Android | MENA | Video,41,104.4,296.18
2025-10-09,GG-200235,UAC - Value | Android | US | Video,137,561.7,2453.51
2025-10-09,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,68,216.53,774.09
2025-10-09,GG-200237,UAC - Value | Android | EU | Playables,217,905.41,4414.78
2025-10-09,GG-200238,UAC - Value | iOS | US | Playables,109,555.19,3185.13
2025-10-09,GG-200239,UAC - Value | iOS | US | Video,52,296.91,1386.87
2025-10-09,GG-200240,UAC - Installs | Android | US | Playables,188,748.15,3871.68
2025-10-09,GG-200241,UAC - Value | iOS | US | Playables,104,584.41,3506.46
2025-10-09,GG-200242,Search - Non-Brand - Broad | Android | US | Video,69,273.72,1357.1
2025-10-09,GG-200243,UAC - Installs | Android | EU | Playables,165,631.79,2914.45
2025-10-09,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,44,170.29,774.65
2025-10-09,GG-200245,Search - Non-Brand - Broad | iOS | APAC | UGC,20,82.05,218.91
2025-10-09,GG-200246,Search - Brand - Exact | Android | LATAM | Video,112,310.6,1548.65
2025-10-09,GG-200247,UAC - Value | Android | APAC | UGC,78,256.11,1536.66
2025-10-09,GG-200248,Search - Non-Brand - Broad | iOS | US | Video,54,230.51,636.21
2025-10-09,GG-200249,UAC - Installs | Android | APAC | UGC,94,284.67,901.55
2025-10-09,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,21,53.0,139.6
2025-10-09,GG-200251,UAC - Installs | Android | MENA | UGC,276,814.26,3704.07
2025-10-09,GG-200252,Search - Brand - Exact | Android | US | Carousel,27,106.71,352.25
2025-10-09,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,88,266.2,835.6
2025-10-09,GG-200254,UAC - Installs | Android | APAC | Video,138,490.29,2555.39
2025-10-09,GG-200255,UAC - Value | Android | MENA | Static,125,464.06,2672.06
2025-10-09,GG-200256,Search - Brand - Exact | iOS | APAC | Static,44,181.3,843.95
2025-10-09,GG-200257,UAC - Value | iOS | US | Video,181,742.12,3214.12
2025-10-09,GG-200258,UAC - Value | Android | US | Carousel,108,522.15,2285.45
2025-10-09,GG-200259,UAC - Value | iOS | US | Carousel,104,581.35,2553.87
2025-10-09,GG-200260,UAC - Value | iOS | EU | Carousel,123,598.28,2710.21
2025-10-09,GG-200261,UAC - Value | iOS | EU | Playables,38,155.86,624.22
2025-10-09,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,40,147.3,588.02
2025-10-09,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,114,312.75,1210.03
2025-10-09,GG-200264,UAC - Installs | iOS | EU | UGC,64,306.91,1142.63
2025-10-09,GG-200265,Search - Brand - Exact | iOS | US | Video,50,225.51,1006.9
2025-10-09,GG-200266,UAC - Installs | iOS | APAC | Carousel,76,252.11,1375.51
2025-10-09,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,49,194.37,969.13
2025-10-09,GG-200268,UAC - Value | iOS | APAC | Playables,98,383.06,2242.82
2025-10-09,GG-200269,UAC - Installs | Android | US | Video,118,305.88,1248.6
2025-10-09,GG-200270,UAC - Installs | Android | MENA | Playables,174,477.09,2466.08
2025-10-09,GG-200271,UAC - Value | iOS | US | Carousel,137,784.13,3139.66
2025-10-09,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,47,199.15,518.79
2025-10-09,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,75,212.95,640.13
2025-10-09,GG-200274,UAC - Value | iOS | LATAM | Carousel,80,333.46,1346.84
2025-10-09,GG-200275,UAC - Value | Android | US | Static,93,407.48,2111.15
2025-10-09,GG-200276,UAC - Value | iOS | APAC | Carousel,148,656.04,2920.69
2025-10-09,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,53,179.48,554.95
2025-10-09,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,82,363.0,1381.22
2025-10-09,GG-200279,UAC - Installs | iOS | US | Static,97,306.26,1573.26
2025-10-09,GG-200280,UAC - Value | Android | APAC | Carousel,198,687.54,3627.46
2025-10-09,GG-200281,UAC - Value | iOS | APAC | Carousel,51,174.95,1026.96
2025-10-09,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,32,105.28,301.31
2025-10-09,GG-200283,UAC - Value | iOS | LATAM | Static,59,223.17,983.51
2025-10-09,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,15,67.37,317.31
2025-10-09,GG-200285,UAC - Value | iOS | APAC | Carousel,125,544.64,3106.08
2025-10-09,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,17,70.65,198.95
2025-10-09,GG-200287,UAC - Value | Android | MENA | Video,162,749.44,3090.69
2025-10-09,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,42,98.42,449.58
2025-10-09,GG-200289,UAC - Installs | iOS | APAC | Static,99,429.57,1945.09
2025-10-09,GG-200290,UAC - Value | Android | LATAM | Static,178,814.31,4309.33
2025-10-09,GG-200291,UAC - Value | iOS | US | UGC,41,235.23,983.5
2025-10-09,GG-200292,UAC - Value | iOS | MENA | Playables,115,554.6,3327.6
2025-10-09,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,28,76.82,192.28
2025-10-09,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,104,348.9,1524.34
2025-10-09,GG-200295,UAC - Installs | Android | MENA | UGC,152,437.94,2212.47
2025-10-09,GG-200296,Search - Brand - Exact | iOS | US | Video,55,165.51,614.04
2025-10-09,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,85,352.58,1156.81
2025-10-09,GG-200298,UAC - Value | iOS | LATAM | UGC,87,354.65,1910.85
2025-10-09,GG-200299,UAC - Value | Android | LATAM | Video,49,162.1,839.84
2025-10-09,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,83,328.25,986.39
2025-10-09,GG-200301,UAC - Installs | Android | EU | Carousel,130,526.1,1625.12
2025-10-09,GG-200302,UAC - Value | iOS | APAC | Static,106,359.06,2154.36
2025-10-09,GG-200303,UAC - Value | iOS | APAC | Video,114,428.88,2534.68
2025-10-09,GG-200304,UAC - Installs | iOS | LATAM | Video,102,454.72,1859.35
2025-10-09,GG-200305,UAC - Installs | Android | US | Video,119,468.32,1699.06
2025-10-09,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,25,81.63,404.31
2025-10-09,GG-200307,UAC - Value | Android | LATAM | Playables,226,865.67,4178.59
2025-10-09,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,102,374.45,1011.01
2025-10-09,GG-200309,Search - Brand - Exact | Android | APAC | UGC,114,230.22,595.12
2025-10-09,GG-200310,UAC - Value | Android | APAC | Playables,232,650.78,3904.68
2025-10-09,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,37,145.24,547.41
2025-10-09,GG-200312,Search - Brand - Exact | iOS | US | Playables,54,210.08,729.61
2025-10-09,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,107,346.89,1664.38
2025-10-09,GG-200314,UAC - Value | iOS | US | Carousel,73,404.12,2290.15
2025-10-09,GG-200315,UAC - Value | iOS | MENA | UGC,199,788.98,4733.88
2025-10-09,GG-200316,UAC - Value | Android | LATAM | Carousel,195,667.78,4006.68
2025-10-09,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,74,249.59,991.12
2025-10-09,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,13,28.6,103.16
2025-10-09,GG-200319,UAC - Installs | iOS | US | Static,102,378.19,1837.25
2025-10-09,GG-200320,UAC - Value | Android | MENA | UGC,163,768.56,3627.6
2025-10-09,GG-200321,UAC - Value | Android | MENA | UGC,79,249.36,1496.16
2025-10-09,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,32,103.14,508.58
2025-10-09,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,46,100.63,307.22
2025-10-09,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,45,157.5,751.75
2025-10-09,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,11,33.73,118.7
2025-10-09,GG-200326,UAC - Value | Android | APAC | Playables,34,155.3,833.81
2025-10-09,GG-200327,UAC - Value | iOS | APAC | UGC,64,307.62,1845.72
2025-10-09,GG-200328,Search - Brand - Exact | iOS | EU | Video,120,406.52,1878.53
2025-10-09,GG-200329,UAC - Installs | Android | LATAM | Video,149,304.11,1210.97
2025-10-09,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,19,51.22,129.48
2025-10-09,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,40,131.29,422.1
2025-10-09,GG-200332,UAC - Installs | Android | LATAM | Playables,117,416.31,1476.65
2025-10-09,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,25,89.37,351.05
2025-10-09,GG-200334,UAC - Installs | iOS | US | Static,65,319.68,1403.08
2025-10-09,GG-200335,UAC - Installs | Android | APAC | Carousel,41,91.57,362.62
2025-10-09,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,52,205.43,981.96
2025-10-09,GG-200337,UAC - Value | Android | MENA | Carousel,144,552.4,2655.94
2025-10-09,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,45,125.57,386.38
2025-10-09,GG-200339,UAC - Installs | Android | US | Playables,179,450.53,2133.71
2025-10-09,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,41,159.48,448.94
2025-10-09,GG-200341,UAC - Installs | iOS | LATAM | Carousel,197,581.41,2837.28
2025-10-09,GG-200342,Search - Brand - Exact | Android | EU | UGC,104,397.33,1060.47
2025-10-09,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,34,135.24,339.59
2025-10-09,GG-200344,UAC - Value | Android | LATAM | Static,71,242.44,1303.6
2025-10-09,GG-200345,UAC - Installs | iOS | EU | Playables,145,717.11,2451.8
2025-10-09,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,56,242.72,897.34
2025-10-09,GG-200347,UAC - Installs | Android | APAC | Playables,137,542.27,2452.14
2025-10-09,GG-200348,UAC - Installs | iOS | APAC | UGC,154,656.67,3392.36
2025-10-09,GG-200349,UAC - Installs | Android | US | UGC,196,676.89,2032.7
2025-10-10,FB-100000,UA - Retargeting - Value | Android | US | Carousel,49,172.5,1035.0
2025-10-10,FB-100001,UA - Prospecting - Broad | Android | EU | Video,33,125.72,606.98
2025-10-10,FB-100002,UA - Prospecting - Broad | iOS | US | Video,217,901.53,4305.71
2025-10-10,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,78,214.91,985.36
2025-10-10,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,99,359.15,1759.12
2025-10-10,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,24,69.31,363.6
2025-10-10,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,77,154.45,843.45
2025-10-10,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,29,98.02,406.68
2025-10-10,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,95,313.83,1718.85
2025-10-10,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,61,161.53,605.09
2025-10-10,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,172,754.77,2319.41
2025-10-10,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,69,223.57,889.81
2025-10-10,FB-100012,UA - Retargeting - Value | Android | US | Video,64,215.16,1079.03
2025-10-10,FB-100013,UA - Prospecting - Broad | iOS | US | Static,71,268.84,1447.7
2025-10-10,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,28,115.04,449.23
2025-10-10,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,17,56.97,233.01
2025-10-10,FB-100016,UA - Retargeting - Value | iOS | US | Playables,34,166.09,807.03
2025-10-10,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,39,163.53,648.07
2025-10-10,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,16,61.29,324.78
2025-10-10,FB-100019,UA - Lookalike - 1% | Android | EU | Video,154,592.44,1927.8
2025-10-10,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,47,208.6,1192.77
2025-10-10,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,39,173.5,914.17
2025-10-10,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,23,123.28,739.68
2025-10-10,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,47,184.05,961.11
2025-10-10,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,81,208.13,983.21
2025-10-10,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,37,129.46,397.44
