date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,7247,323,170.38,62
2025-10-09,Google Ads,GG-200195,UAC - Value | iOS | APAC | Playables,15048,709,266.94,148
2025-10-09,Google Ads,GG-200196,UAC - Value | iOS | EU | Static,11771,407,245.14,100
2025-10-09,Google Ads,GG-200197,Search - Non-Brand - Broad | iOS | EU | Carousel,9263,283,151.04,36
2025-10-09,Google Ads,GG-200198,Search - Brand - Exact | Android | US | UGC,8866,189,81.53,26
2025-10-09,Google Ads,GG-200199,Search - Brand - Exact | Android | EU | Video,13329,485,226.06,111
2025-10-09,Google Ads,GG-200200,Search - Brand - Exact | Android | APAC | Playables,13951,343,103.38,46
2025-10-09,Google Ads,GG-200201,UAC - Value | Android | US | UGC,22886,624,336.4,110
2025-10-09,Google Ads,GG-200202,Search - Brand - Exact | Android | MENA | Static,20184,564,180.48,106
2025-10-09,Google Ads,GG-200203,Search - Non-Brand - Broad | Android | MENA | Carousel,9635,477,151.97,45
2025-10-09,Google Ads,GG-200204,UAC - Installs | iOS | MENA | Playables,16172,727,273.93,89
2025-10-09,Google Ads,GG-200205,Search - Non-Brand - Broad | Android | LATAM | Static,11550,575,157.84,104
2025-10-09,Google Ads,GG-200206,Search - Brand - Exact | iOS | LATAM | Carousel,11161,359,114.81,46
2025-10-09,Google Ads,GG-200207,UAC - Value | Android | APAC | Playables,13567,372,214.09,68
2025-10-09,Google Ads,GG-200208,UAC - Installs | Android | LATAM | UGC,13271,408,239.41,105
2025-10-09,Google Ads,GG-200209,UAC - Installs | iOS | APAC | Static,7279,239,130.28,61
2025-10-09,Google Ads,GG-200210,UAC - Value | iOS | EU | Playables,8425,287,178.54,75
2025-10-09,Google Ads,GG-200211,Search - Non-Brand - Broad | Android | EU | Carousel,15721,644,275.89,107
2025-10-09,Google Ads,GG-200212,UAC - Value | iOS | US | Playables,15459,495,321.75,66
2025-10-09,Google Ads,GG-200213,Search - Non-Brand - Broad | iOS | MENA | Playables,9935,451,126.91,39
2025-10-09,Google Ads,GG-200214,Search - Non-Brand - Broad | iOS | EU | Carousel,8286,270,134.73,41
2025-10-09,Google Ads,GG-200215,UAC - Installs | iOS | US | UGC,18327,749,423.11,122
2025-10-09,Google Ads,GG-200216,Search - Brand - Exact | Android | MENA | Static,13799,519,256.23,107
2025-10-09,Google Ads,GG-200217,Search - Brand - Exact | iOS | APAC | Playables,7997,303,92.17,58
2025-10-09,Google Ads,GG-200218,Search - Non-Brand - Broad | Android | EU | Playables,21709,463,131.49,69
2025-10-09,Google Ads,GG-200219,UAC - Installs | iOS | EU | Carousel,11004,416,260.33,85
2025-10-09,Google Ads,GG-200220,Search - Brand - Exact | Android | EU | Static,18462,424,179.69,53
2025-10-09,Google Ads,GG-200221,Search - Non-Brand - Broad | iOS | EU | Playables,9339,193,95.88,28
2025-10-09,Google Ads,GG-200222,UAC - Installs | iOS | EU | Playables,15118,719,503.01,162
2025-10-09,Google Ads,GG-200223,UAC - Installs | iOS | APAC | UGC,16854,647,310.17,116
2025-10-09,Google Ads,GG-200224,UAC - Value | iOS | LATAM | Carousel,21368,629,383.44,121
2025-10-09,Google Ads,GG-200225,UAC - Installs | iOS | US | UGC,7267,243,166.67,58
2025-10-09,Google Ads,GG-200226,UAC - Value | Android | LATAM | Carousel,12624,344,183.94,59
2025-10-09,Google Ads,GG-200227,Search - Non-Brand - Broad | Android | MENA | Static,8879,346,149.16,44
2025-10-09,Google Ads,GG-200228,UAC - Value | Android | LATAM | Playables,12993,620,187.67,178
2025-10-09,Google Ads,GG-200229,UAC - Installs | iOS | EU | Static,12431,305,138.56,73
2025-10-09,Google Ads,GG-200230,Search - Non-Brand - Broad | Android | APAC | Playables,9477,227,66.92,18
2025-10-09,Google Ads,GG-200231,UAC - Installs | iOS | MENA | Carousel,11759,582,219.82,154
2025-10-09,Google Ads,GG-200232,Search - Non-Brand - Broad | iOS | APAC | UGC,11655,580,146.04,118
2025-10-09,Google Ads,GG-200233,UAC - Value | iOS | EU | Static,9371,463,252.06,89
2025-10-09,Google Ads,GG-200234,Search - Brand - Exact | Android | MENA | Video,5909,181,86.74,40
2025-10-09,Google Ads,GG-200235,UAC - Value | Android | US | Video,11955,496,291.55,136
2025-10-09,Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,13157,343,111.61,66
2025-10-09,Google Ads,GG-200237,UAC - Value | Android | EU | Playables,19224,786,447.08,217
2025-10-09,Google Ads,GG-200238,UAC - Value | iOS | US | Playables,16535,818,559.84,114
2025-10-09,Google Ads,GG-200239,UAC - Value | iOS | US | Video,12465,336,167.09,51
2025-10-09,Google Ads,GG-200240,UAC - Installs | Android | US | Playables,38356,1059,578.0,189
2025-10-09,Google Ads,GG-200241,UAC - Value | iOS | US | Playables,17837,809,342.21,108
2025-10-09,Google Ads,GG-200242,Search - Non-Brand - Broad | Android | US | Video,10175,437,205.08,67
2025-10-09,Google Ads,GG-200243,UAC - Installs | Android | EU | Playables,25666,860,533.54,170
2025-10-09,Google Ads,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,9197,230,70.72,44
2025-10-09,Google Ads,GG-200245,Search - Non-Brand - Broad | iOS | APAC | UGC,8334,391,139.24,20
2025-10-09,Google Ads,GG-200246,Search - Brand - Exact | Android | LATAM | Video,13547,606,167.56,116
2025-10-09,Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,6997,345,137.14,76
2025-10-09,Google Ads,GG-200248,Search - Non-Brand - Broad | iOS | US | Video,8912,259,80.47,53
2025-10-09,Google Ads,GG-200249,UAC - Installs | Android | APAC | UGC,20949,462,259.55,94
2025-10-09,Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,4394,124,34.26,22
2025-10-09,Google Ads,GG-200251,UAC - Installs | Android | MENA | UGC,27065,973,531.06,271
2025-10-09,Google Ads,GG-200252,Search - Brand - Exact | Android | US | Carousel,6250,145,64.16,26
2025-10-09,Google Ads,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,13520,531,125.85,85
2025-10-09,Google Ads,GG-200254,UAC - Installs | Android | APAC | Video,12013,464,219.84,138
2025-10-09,Google Ads,GG-200255,UAC - Value | Android | MENA | Static,15453,663,318.04,120
2025-10-09,Google Ads,GG-200256,Search - Brand - Exact | iOS | APAC | Static,10986,496,225.33,46
2025-10-09,Google Ads,GG-200257,UAC - Value | iOS | US | Video,13141,651,365.93,178
2025-10-09,Google Ads,GG-200258,UAC - Value | Android | US | Carousel,19094,511,247.78,111
2025-10-09,Google Ads,GG-200259,UAC - Value | iOS | US | Carousel,23192,542,321.84,110
2025-10-09,Google Ads,GG-200260,UAC - Value | iOS | EU | Carousel,18045,454,299.69,121
2025-10-09,Google Ads,GG-200261,UAC - Value | iOS | EU | Playables,12849,313,129.39,40
2025-10-09,Google Ads,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,16582,561,176.04,43
2025-10-09,Google Ads,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,13197,607,319.22,112
2025-10-09,Google Ads,GG-200264,UAC - Installs | iOS | EU | UGC,16607,523,223.79,63
2025-10-09,Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,8200,242,90.31,50
2025-10-09,Google Ads,GG-200266,UAC - Installs | iOS | APAC | Carousel,13669,587,302.36,78
2025-10-09,Google Ads,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,20480,603,273.1,52
2025-10-09,Google Ads,GG-200268,UAC - Value | iOS | APAC | Playables,8611,408,143.25,101
2025-10-09,Google Ads,GG-200269,UAC - Installs | Android | US | Video,19632,615,369.12,114
2025-10-09,Google Ads,GG-200270,UAC - Installs | Android | MENA | Playables,22173,622,200.35,176
2025-10-09,Google Ads,GG-200271,UAC - Value | iOS | US | Carousel,12256,505,308.66,132
2025-10-09,Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,7522,240,130.9,49
2025-10-09,Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,12393,476,147.66,78
2025-10-09,Google Ads,GG-200274,UAC - Value | iOS | LATAM | Carousel,10962,457,237.37,81
2025-10-09,Google Ads,GG-200275,UAC - Value | Android | US | Static,14999,405,194.4,90
2025-10-09,Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,25285,873,466.44,150
2025-10-09,Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,11021,370,82.62,54
2025-10-09,Google Ads,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,11687,385,177.29,83
2025-10-09,Google Ads,GG-200279,UAC - Installs | iOS | US | Static,15439,567,375.24,99
2025-10-09,Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,17985,668,387.71,193
2025-10-09,Google Ads,GG-200281,UAC - Value | iOS | APAC | Carousel,5679,279,107.5,53
2025-10-09,Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,7938,202,44.92,32
2025-10-09,Google Ads,GG-200283,UAC - Value | iOS | LATAM | Static,15509,352,198.46,62
2025-10-09,Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,7335,259,70.53,15
2025-10-09,Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,11885,494,227.19,131
2025-10-09,Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,6349,135,58.12,18
2025-10-09,Google Ads,GG-200287,UAC - Value | Android | MENA | Video,27012,1244,558.68,161
2025-10-09,Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,9484,390,118.05,45
2025-10-09,Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,12606,357,217.56,99
2025-10-09,Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,29232,830,263.52,176
2025-10-09,Google Ads,GG-200291,UAC - Value | iOS | US | UGC,9417,233,111.49,43
2025-10-09,Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,22748,1090,634.05,121
2025-10-09,Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,9573,375,159.71,30
2025-10-09,Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,13287,587,319.5,106
2025-10-09,Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,23876,508,207.67,147
2025-10-09,Google Ads,GG-200296,Search - Brand - Exact | iOS | US | Video,10798,365,198.16,55
2025-10-09,Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,10911,514,282.19,82
2025-10-09,Google Ads,GG-200298,UAC - Value | iOS | LATAM | UGC,13272,355,193.05,87
2025-10-09,Google Ads,GG-200299,UAC - Value | Android | LATAM | Video,9923,261,145.43,49
2025-10-09,Google Ads,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,18429,417,161.5,80
2025-10-09,Google Ads,GG-200301,UAC - Installs | Android | EU | Carousel,26143,766,391.81,127
2025-10-09,Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,13682,591,324.58,105
2025-10-09,Google Ads,GG-200303,UAC - Value | iOS | APAC | Video,18027,475,291.89,116
2025-10-09,Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,17430,828,394.29,99
2025-10-09,Google Ads,GG-200305,UAC - Installs | Android | US | Video,12647,535,259.1,123
2025-10-09,Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,9795,253,86.3,25
2025-10-09,Google Ads,GG-200307,UAC - Value | Android | LATAM | Playables,25476,1203,710.61,217
2025-10-09,Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,18531,885,452.59,103
2025-10-09,Google Ads,GG-200309,Search - Brand - Exact | Android | APAC | UGC,13830,675,167.26,112
2025-10-09,Google Ads,GG-200310,UAC - Value | Android | APAC | Playables,33710,1002,313.43,237
2025-10-09,Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,7532,173,64.03,36
2025-10-09,Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,7022,285,97.67,53
2025-10-09,Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,15229,618,156.42,109
2025-10-09,Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,11058,310,211.45,70
2025-10-09,Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,31113,792,491.28,192
2025-10-09,Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,33577,1436,732.22,199
2025-10-09,Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,11729,561,264.79,72
2025-10-09,Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,5647,170,56.34,13
2025-10-09,Google Ads,GG-200319,UAC - Installs | iOS | US | Static,19815,509,223.3,107
2025-10-09,Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,13336,632,315.94,171
2025-10-09,Google Ads,GG-200321,UAC - Value | Android | MENA | UGC,10746,433,158.0,78
2025-10-09,Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,13783,327,68.47,34
2025-10-09,Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,13561,386,85.54,46
2025-10-09,Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,7437,286,72.16,46
2025-10-09,Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,5565,225,90.47,12
2025-10-09,Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,7334,149,45.56,33
2025-10-09,Google Ads,GG-200327,UAC - Value | iOS | APAC | UGC,16191,359,167.33,66
2025-10-09,Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,15228,621,209.65,124
2025-10-09,Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,16632,485,247.2,144
2025-10-09,Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,6332,287,86.19,20
2025-10-09,Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,11738,408,222.6,42
2025-10-09,Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,12958,485,236.83,117
2025-10-09,Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,11986,319,95.48,27
2025-10-09,Google Ads,GG-200334,UAC - Installs | iOS | US | Static,9548,431,178.39,65
2025-10-09,Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,9420,305,114.68,40
2025-10-09,Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,6242,240,48.46,53
2025-10-09,Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,20817,624,351.25,140
2025-10-09,Google Ads,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,9117,229,96.43,46
2025-10-09,Google Ads,GG-200339,UAC - Installs | Android | US | Playables,15355,695,330.61,185
2025-10-09,Google Ads,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,7353,188,61.44,40
2025-10-09,Google Ads,GG-200341,UAC - Installs | iOS | LATAM | Carousel,16481,778,299.06,191
2025-10-09,Google Ads,GG-200342,Search - Brand - Exact | Android | EU | UGC,14047,576,173.09,103
2025-10-09,Google Ads,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,10169,480,219.5,34
2025-10-09,Google Ads,GG-200344,UAC - Value | Android | LATAM | Static,15143,351,117.09,71
2025-10-09,Google Ads,GG-200345,UAC - Installs | iOS | EU | Playables,16985,711,472.25,146
2025-10-09,Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,8897,315,145.72,55
2025-10-09,Google Ads,GG-200347,UAC - Installs | Android | APAC | Playables,12203,524,267.14,144
2025-10-09,Google Ads,GG-200348,UAC - Installs | iOS | APAC | UGC,23292,800,321.36,157
2025-10-09,Google Ads,GG-200349,UAC - Installs | Android | US | UGC,31611,1255,813.99,192
2025-10-10,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,15916,772,329.8,146
2025-10-10,Google Ads,GG-200001,UAC - Value | Android | US | Static,19548,767,384.73,106
2025-10-10,Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,11604,423,180.92,64
2025-10-10,Google Ads,GG-200003,UAC - Value | iOS | LATAM | Carousel,23686,496,175.58,79
2025-10-10,Google Ads,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,10086,231,114.76,41
2025-10-10,Google Ads,GG-200005,Search - Brand - Exact | iOS | US | Carousel,6690,311,163.99,62
2025-10-10,Google Ads,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,8180,406,189.4,38
2025-10-10,Google Ads,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,3926,133,60.81,26
2025-10-10,Google Ads,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,13724,413,123.78,29
2025-10-10,Google Ads,GG-200009,UAC - Value | Android | LATAM | Playables,15463,711,307.93,182
2025-10-10,Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,12757,297,126.14,36
2025-10-10,Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,10995,374,187.15,26
2025-10-10,Google Ads,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,8010,275,132.69,38
2025-10-10,Google Ads,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,7798,361,150.86,24
2025-10-10,Google Ads,GG-200014,UAC - Installs | Android | EU | Video,29359,1070,626.27,223
2025-10-10,Google Ads,GG-200015,Search - Brand - Exact | Android | MENA | Playables,11804,327,150.55,33
2025-10-10,Google Ads,GG-200016,UAC - Value | iOS | MENA | Static,21717,513,269.58,125
2025-10-10,Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,26326,804,310.99,110
2025-10-10,Google Ads,GG-200018,UAC - Installs | iOS | US | UGC,14336,553,240.83,115
2025-10-10,Google Ads,GG-200019,UAC - Installs | Android | APAC | Playables,14928,719,419.18,104
2025-10-10,Google Ads,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,9508,210,93.26,10
2025-10-10,Google Ads,GG-200021,UAC - Installs | iOS | APAC | Static,18232,809,410.0,124
2025-10-10,Google Ads,GG-200022,UAC - Value | iOS | APAC | Carousel,15089,545,227.05,72
2025-10-10,Google Ads,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,8496,175,68.32,11
2025-10-10,Google Ads,GG-200024,UAC - Installs | iOS | US | UGC,30100,644,277.11,170
2025-10-10,Google Ads,GG-200025,UAC - Installs | Android | MENA | Video,17967,744,443.94,185
2025-10-10,Google Ads,GG-200026,UAC - Value | Android | EU | Carousel,23270,695,307.88,101
2025-10-10,Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,7838,335,158.66,47
2025-10-10,Google Ads,GG-200028,UAC - Value | iOS | LATAM | Video,18858,861,332.95,163
2025-10-10,Google Ads,GG-200029,UAC - Installs | Android | APAC | Playables,9456,434,147.99,113
2025-10-10,Google Ads,GG-200030,UAC - Installs | Android | APAC | Video,20691,644,301.91,139
2025-10-10,Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,12991,625,164.81,115
2025-10-10,Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,13485,388,204.67,74
2025-10-10,Google Ads,GG-200033,UAC - Value | iOS | APAC | Static,15654,533,192.41,64
2025-10-10,Google Ads,GG-200034,Search - Brand - Exact | iOS | MENA | Video,8429,265,87.21,42
2025-10-10,Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,11200,447,97.62,38
2025-10-10,Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,11374,328,105.58,33
2025-10-10,Google Ads,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,4890,154,53.68,12
2025-10-10,Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,8573,287,119.54,55
2025-10-10,Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,12545,302,100.75,66
2025-10-10,Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,23803,1149,473.96,256
2025-10-10,Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,7337,225,53.46,49
2025-10-10,Google Ads,GG-200042,UAC - Installs | iOS | EU | Video,30601,1249,798.36,247
