date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,18187,307,181.25,70
2025-10-11,Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,13235,343,134.22,60
2025-10-11,Facebook Ads,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,14203,660,212.92,123
2025-10-11,Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,15855,663,297.69,110
2025-10-11,Facebook Ads,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,38810,1619,391.31,301
2025-10-11,Facebook Ads,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,8014,79,43.2,6
2025-10-11,Facebook Ads,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,16603,632,195.16,23
2025-10-11,Facebook Ads,FB-100266,UA - Lookalike - 1% | Android | US | UGC,34776,1311,368.26,241
2025-10-11,Facebook Ads,FB-100267,UA - Prospecting - Broad | iOS | US | Static,11161,248,130.84,7
2025-10-11,Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,13063,466,158.81,42
2025-10-11,Facebook Ads,FB-100269,UA - Retargeting - Value | Android | EU | Playables,19117,149,54.07,19
2025-10-11,Facebook Ads,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,19165,776,347.1,122
2025-10-11,Facebook Ads,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,11675,261,95.66,53
2025-10-11,Facebook Ads,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,53351,1334,410.07,240
2025-10-11,Facebook Ads,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,15443,390,203.5,88
2025-10-11,Facebook Ads,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,11603,424,192.11,37
2025-10-11,Facebook Ads,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,12740,228,59.8,43
2025-10-11,Facebook Ads,FB-100276,UA - Retargeting - Value | Android | APAC | Video,17547,562,191.81,129
2025-10-11,Facebook Ads,FB-100277,UA - Retargeting - Value | Android | US | Carousel,15722,408,235.46,65
2025-10-11,Facebook Ads,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,13967,314,56.08,57
2025-10-11,Facebook Ads,FB-100279,UA - Retargeting - Value | Android | MENA | Static,13550,220,82.94,46
2025-10-11,Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,19019,527,212.96,57
2025-10-11,Facebook Ads,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,15414,382,163.0,72
2025-10-11,Facebook Ads,FB-100282,UA - Retargeting - Value | Android | US | Video,11817,358,206.53,68
2025-10-11,Facebook Ads,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,20393,444,111.31,75
2025-10-11,Facebook Ads,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,21066,743,309.91,85
2025-10-11,Facebook Ads,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,16460,622,145.61,49
2025-10-11,Facebook Ads,FB-100286,UA - Lookalike - 1% | Android | APAC | UGC,29578,1345,238.2,133
2025-10-11,Facebook Ads,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,13911,170,57.68,16
2025-10-11,Facebook Ads,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,20212,484,125.11,54
2025-10-11,Facebook Ads,FB-100289,UA - Lookalike - 5% | Android | US | UGC,25742,599,179.34,90
2025-10-11,Facebook Ads,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,32068,836,283.99,87
2025-10-11,Facebook Ads,FB-100291,UA - Retargeting - Value | Android | US | Carousel,17843,563,284.71,132
2025-10-11,Facebook Ads,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,18413,376,91.78,56
2025-10-11,Facebook Ads,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,15338,486,211.26,42
2025-10-11,Facebook Ads,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,9109,220,84.55,34
2025-10-11,Facebook Ads,FB-100295,UA - Retargeting - Value | Android | US | Playables,12119,117,38.54,21
2025-10-11,Facebook Ads,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,10873,359,123.93,57
2025-10-11,Facebook Ads,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,21466,743,247.12,59
2025-10-11,Facebook Ads,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,36438,790,183.44,46
2025-10-11,Facebook Ads,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,25042,986,416.78,116
2025-10-11,Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,21791,743,344.83,51
2025-10-11,Facebook Ads,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,25449,163,88.77,12
2025-10-11,Facebook Ads,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,18332,619,157.47,96
2025-10-11,Facebook Ads,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,33515,1096,330.44,63
2025-10-11,Facebook Ads,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,17432,804,196.26,73
2025-10-11,Facebook Ads,FB-100305,UA - Retargeting - Value | iOS | US | Playables,11858,116,40.7,12
2025-10-11,Facebook Ads,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,23741,883,313.91,46
2025-10-11,Facebook Ads,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,27616,1060,342.7,96
2025-10-11,Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,14375,589,292.79,91
2025-10-11,Facebook Ads,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,11383,411,141.55,46
2025-10-11,Facebook Ads,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,31802,731,120.69,95
2025-10-11,Facebook Ads,FB-100311,UA - Retargeting - Value | iOS | US | Static,14760,322,196.87,24
2025-10-11,Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,19670,298,107.7,44
2025-10-11,Facebook Ads,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,22981,642,220.08,71
2025-10-11,Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,8933,149,49.84,15
2025-10-11,Facebook Ads,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,13062,483,214.11,66
2025-10-11,Facebook Ads,FB-100316,UA - Prospecting - Broad | Android | EU | Static,20870,534,123.89,88
2025-10-11,Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,15996,580,250.56,65
2025-10-11,Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,22707,963,430.36,36
2025-10-11,Facebook Ads,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,11399,416,223.23,55
2025-10-11,Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,20996,687,287.37,20
2025-10-11,Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,14039,385,88.17,27
2025-10-11,Facebook Ads,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,15175,408,126.32,45
2025-10-11,Facebook Ads,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,12448,376,156.6,57
2025-10-11,Facebook Ads,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,18404,576,182.94,122
2025-10-11,Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,19956,807,384.29,71
2025-10-11,Facebook Ads,FB-100326,UA - Retargeting - Value | Android | EU | UGC,7391,202,69.39,50
2025-10-11,Facebook Ads,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,35703,715,379.31,60
2025-10-11,Facebook Ads,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,15716,677,198.7,24
2025-10-11,Facebook Ads,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,25017,711,168.65,44
2025-10-11,Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,20094,794,360.79,88
2025-10-11,Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,8573,386,118.19,35
2025-10-11,Facebook Ads,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,10333,252,133.31,10
2025-10-11,Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,23002,742,186.02,89
2025-10-11,Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,10957,512,78.23,32
2025-10-11,Facebook Ads,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,6815,279,68.08,52
2025-10-11,Facebook Ads,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,15258,513,256.4,85
2025-10-11,Facebook Ads,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,15914,279,109.23,39
2025-10-11,Facebook Ads,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,6515,135,68.43,25
2025-10-11,Facebook Ads,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,12932,573,114.6,27
2025-10-11,Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,51335,1562,606.99,262
2025-10-11,Facebook Ads,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,29367,758,361.04,126
2025-10-11,Facebook Ads,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,15888,677,110.76,113
2025-10-11,Facebook Ads,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,26689,1015,431.27,94
2025-10-11,Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,8838,406,143.72,83
2025-10-11,Facebook Ads,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,30629,1394,696.72,121
2025-10-11,Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,27016,895,252.12,171
2025-10-11,Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,14992,619,240.67,101
2025-10-11,Facebook Ads,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,29495,1390,322.34,207
2025-10-11,Facebook Ads,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,9321,173,62.73,10
2025-10-12,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,11892,221,118.19,23
2025-10-12,Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,18965,342,127.91,60
2025-10-12,Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,26878,518,176.69,53
2025-10-12,Facebook Ads,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,15614,263,56.18,22
2025-10-12,Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,24578,859,359.66,92
2025-10-12,Facebook Ads,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,26957,968,260.78,71
2025-10-12,Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,17208,603,165.34,88
2025-10-12,Facebook Ads,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,25706,683,157.09,104
2025-10-12,Facebook Ads,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,21618,955,361.85,111
2025-10-12,Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,20985,602,239.84,60
2025-10-12,Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,22650,1127,377.43,83
2025-10-12,Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,20641,691,228.93,61
2025-10-12,Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,20257,155,84.43,24
2025-10-12,Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,14783,321,121.34,50
2025-10-12,Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,13158,628,200.33,28
2025-10-12,Facebook Ads,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,11260,259,114.79,36
2025-10-12,Facebook Ads,FB-100016,UA - Retargeting - Value | iOS | US | Playables,24916,140,60.8,16
2025-10-12,Facebook Ads,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,23913,881,381.03,139
2025-10-12,Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,12058,566,155.03,94
2025-10-12,Facebook Ads,FB-100019,UA - Lookalike - 1% | Android | EU | Video,18999,834,167.8,51
2025-10-12,Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,9545,307,146.96,63
2025-10-12,Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,13883,320,169.44,13
2025-10-12,Facebook Ads,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,12413,291,116.72,24
2025-10-12,Facebook Ads,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,20417,626,253.4,76
2025-10-12,Facebook Ads,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,10669,447,221.49,83
2025-10-12,Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,18620,433,187.4,23
2025-10-12,Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,28682,191,92.67,43
2025-10-12,Facebook Ads,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,18118,460,168.27,74
2025-10-12,Facebook Ads,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,15220,511,249.62,90
2025-10-12,Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,16935,511,212.22,23
2025-10-12,Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,24018,751,224.47,106
2025-10-12,Facebook Ads,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,8825,347,144.35,46
2025-10-12,Facebook Ads,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,16606,643,301.18,65
2025-10-12,Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,17931,92,37.65,16
2025-10-12,Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,15694,573,152.76,55
2025-10-12,Facebook Ads,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,14514,299,138.47,44
2025-10-12,Facebook Ads,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,10229,158,76.09,20
2025-10-12,Facebook Ads,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,16237,656,143.8,106
2025-10-12,Facebook Ads,FB-100038,UA - Retargeting - Value | iOS | US | Playables,19821,685,321.47,134
2025-10-12,Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,11834,355,157.8,51
2025-10-12,Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,29927,1302,571.45,63
2025-10-12,Facebook Ads,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,20263,663,182.06,128
2025-10-12,Facebook Ads,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,31466,1221,274.24,233
2025-10-12,Facebook Ads,FB-100043,UA - Prospecting - Broad | Android | EU | Static,16028,507,122.69,86
2025-10-12,Facebook Ads,FB-100044,UA - Retargeting - Value | iOS | US | Playables,14445,403,224.07,89
2025-10-12,Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,11757,221,88.89,17
2025-10-12,Facebook Ads,FB-100046,UA - Lookalike - 1% | Android | US | Video,9511,469,227.28,42
2025-10-12,Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,20375,1000,367.4,61
2025-10-12,Facebook Ads,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,9416,86,40.7,16
2025-10-12,Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,17193,406,148.31,56
2025-10-12,Facebook Ads,FB-100050,UA - Lookalike - 5% | Android | US | Video,24238,1040,423.38,129
2025-10-12,Facebook Ads,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,24048,932,351.64,93
2025-10-12,Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,28581,1143,473.09,199
2025-10-12,Facebook Ads,FB-100053,UA - Retargeting - Value | iOS | US | Static,18472,590,232.93,130
2025-10-12,Facebook Ads,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,17586,214,90.95,41
2025-10-12,Facebook Ads,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,34212,1645,565.72,302
2025-10-12,Facebook Ads,FB-100056,UA - Prospecting - Broad | Android | US | UGC,10012,224,106.74,32
2025-10-12,Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,16700,307,135.57,18
2025-10-12,Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,18472,761,157.83,110
2025-10-12,Facebook Ads,FB-100059,UA - Prospecting - Broad | iOS | EU | UGC,16774,426,192.72,65
2025-10-12,Facebook Ads,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,31564,1133,485.72,66
2025-10-12,Facebook Ads,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,12043,246,103.05,47
2025-10-12,Facebook Ads,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,22741,725,338.94,48
2025-10-12,Facebook Ads,FB-100063,UA - Prospecting - Broad | Android | US | Playables,29867,1161,293.27,109
2025-10-12,Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,13928,468,245.75,59
2025-10-12,Facebook Ads,FB-100065,UA - Prospecting - Broad | Android | US | Playables,18915,612,262.61,31
2025-10-12,Facebook Ads,FB-100066,UA - Prospecting - Broad | Android | US | Playables,10858,186,63.95,14
2025-10-12,Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,14775,388,146.55,98
2025-10-12,Facebook Ads,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,23334,1130,268.38,219
2025-10-12,Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,20211,430,137.34,31
2025-10-12,Facebook Ads,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,20361,709,296.08,125
2025-10-12,Facebook Ads,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,14507,565,119.67,56
2025-10-12,Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,15260,424,108.5,83
2025-10-12,Facebook Ads,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,16352,392,66.33,49
2025-10-12,Facebook Ads,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,12461,225,104.6,38
2025-10-12,Facebook Ads,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,30080,958,210.66,130
2025-10-12,Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,15927,412,92.37,44
2025-10-12,Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,16697,689,198.85,123
2025-10-12,Facebook Ads,FB-100078,UA - Retargeting - Value | Android | US | Playables,18479,163,64.66,18
2025-10-12,Facebook Ads,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,11638,124,47.31,11
2025-10-12,Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,15880,372,141.51,47
2025-10-12,Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,21918,511,191.47,49
2025-10-12,Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,10733,366,165.72,11
2025-10-12,Facebook Ads,FB-100083,UA - Lookalike - 5% | Android | LATAM | Static,12862,608,102.93,32
2025-10-12,Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,27589,651,284.23,49
2025-10-12,Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,18260,542,157.07,75
2025-10-12,Facebook Ads,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,8823,75,22.64,15
2025-10-12,Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,15318,569,262.59,26
2025-10-12,Facebook Ads,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,13365,130,55.04,12
2025-10-12,Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,25879,769,346.97,63
2025-10-12,Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,10701,71,36.2,14
2025-10-12,Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,22324,946,428.44,124
2025-10-12,Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,10273,151,75.8,21
2025-10-12,Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,23725,857,231.9,75
2025-10-12,Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,21211,1002,308.22,203
2025-10-12,Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,15985,524,149.5,58
2025-10-12,Facebook Ads,FB-100096,UA - Lookalike - 1% | Android | APAC | Carousel,21582,826,345.19,92
2025-10-12,Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,16798,668,173.21,133
2025-10-12,Facebook Ads,FB-100098,UA - Lookalike - 1% | iOS | US | Video,13786,480,207.46,83
2025-10-12,Facebook Ads,FB-100099,UA - Prospecting - Broad | Android | MENA | Carousel,21343,699,219.84,30
2025-10-12,Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,30881,918,376.75,62
2025-10-12,Facebook Ads,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,28273,1180,362.26,130
2025-10-12,Facebook Ads,FB-100102,UA - Lookalike - 1% | iOS | MENA | Static,22904,1095,274.19,54
2025-10-12,Facebook Ads,FB-100103,UA - Retargeting - Value | Android | APAC | Video,15468,437,117.2,107
2025-10-12,Facebook Ads,FB-100104,UA - Lookalike - 1% | iOS | APAC | Video,28574,1116,520.5,144
2025-10-12,Facebook Ads,FB-100105,UA - Lookalike - 1% | iOS | US | Carousel,22282,777,285.24,37
2025-10-12,Facebook Ads,FB-100106,UA - Lookalike - 1% | iOS | LATAM | UGC,11991,447,204.77,58
2025-10-12,Facebook Ads,FB-100107,UA - Lookalike - 5% | Android | EU | UGC,14603,596,286.38,122
2025-10-12,Facebook Ads,FB-100108,UA - Lookalike - 1% | Android | MENA | Playables,12815,455,116.39,86
